param times: 0 1 2  :=	
0	0.0	580.0	986.0	
1	467.0	0.0	1145.0	
2	903.0	1197.0	0.0	
;

param distances: 0 1 2  :=	
0	0.0	3727.0	11592.0	
1	2982.0	0.0	14166.0	
2	11449.0	10711.0	0.0	
;

param times: 0 1 2 3 4 5 6 7 8 9  :=	
0	0.0	699.0	965.0	1765.0	1996.0	1780.0	1273.0	1585.0	1624.0	1683.0	
1	650.0	0.0	1405.0	1369.0	1600.0	1931.0	830.0	1598.0	1181.0	1919.0	
2	972.0	1091.0	0.0	1479.0	1412.0	1101.0	1692.0	1298.0	2016.0	1004.0	
3	1471.0	1127.0	1498.0	0.0	727.0	1062.0	1446.0	662.0	1110.0	1050.0	
4	2027.0	1683.0	1391.0	573.0	0.0	508.0	1358.0	973.0	1352.0	534.0	
5	2100.0	1848.0	1188.0	721.0	364.0	0.0	1430.0	770.0	1424.0	331.0	
6	1073.0	791.0	1854.0	1132.0	1090.0	1598.0	0.0	1574.0	813.0	1589.0	
7	1739.0	1622.0	1271.0	724.0	955.0	716.0	1674.0	0.0	1604.0	704.0	
8	1502.0	1158.0	2257.0	983.0	1105.0	1614.0	871.0	1400.0	0.0	1639.0	
9	1898.0	1979.0	1019.0	1007.0	651.0	356.0	1724.0	803.0	1711.0	0.0	
;

param distances: 0 1 2 3 4 5 6 7 8 9  :=	
0	0.0	14229.0	14090.0	35837.0	37296.0	17850.0	23535.0	31179.0	27925.0	17185.0	
1	9455.0	0.0	25316.0	30051.0	31510.0	36219.0	12502.0	33502.0	16892.0	36385.0	
2	15572.0	21964.0	0.0	25792.0	7798.0	5512.0	16641.0	21134.0	35659.0	4847.0	
3	31860.0	26269.0	27976.0	0.0	11733.0	16448.0	29088.0	12460.0	16889.0	16613.0	
4	34753.0	29163.0	8035.0	4263.0	0.0	3128.0	7511.0	9887.0	7485.0	3428.0	
5	13636.0	33630.0	6157.0	7361.0	2367.0	0.0	9012.0	8008.0	8986.0	1550.0	
6	10458.0	12451.0	18914.0	9433.0	6632.0	9760.0	0.0	16626.0	4490.0	8424.0	
7	34262.0	33875.0	20719.0	11532.0	12990.0	7689.0	17334.0	0.0	24494.0	7855.0	
8	22273.0	16683.0	38134.0	9737.0	6531.0	9659.0	4998.0	22738.0	0.0	9959.0	
9	12445.0	36432.0	5304.0	8643.0	3649.0	1602.0	8722.0	8248.0	10268.0	0.0	
;

