param times: 0 1 2 3 4 5 6 7 8 9  :=	
0	0.0	1733.0	1581.0	1276.0	975.0	1116.0	1550.0	1268.0	1476.0	1421.0	
1	1629.0	0.0	1472.0	1754.0	1809.0	1817.0	1426.0	1302.0	1000.0	1020.0	
2	1647.0	1532.0	0.0	492.0	1544.0	1292.0	2025.0	1013.0	1626.0	1646.0	
3	1631.0	1781.0	520.0	0.0	1798.0	1589.0	2358.0	916.0	1874.0	1894.0	
4	996.0	1899.0	1480.0	1692.0	0.0	552.0	1222.0	1792.0	1326.0	1346.0	
5	1079.0	1717.0	1281.0	1459.0	578.0	0.0	1071.0	1593.0	1144.0	1164.0	
6	1589.0	1392.0	1935.0	2113.0	1136.0	1079.0	0.0	1945.0	819.0	839.0	
7	1426.0	1250.0	799.0	868.0	1705.0	1494.0	1827.0	0.0	1343.0	1363.0	
8	1429.0	756.0	1478.0	1760.0	1194.0	1051.0	660.0	1308.0	0.0	153.0	
9	1489.0	1032.0	1755.0	2037.0	1518.0	1233.0	842.0	1585.0	276.0	0.0	
;

param distances: 0 1 2 3 4 5 6 7 8 9  :=	
0	0.0	14139.0	9634.0	6928.0	5528.0	6900.0	9435.0	5499.0	10831.0	12429.0	
1	8119.0	0.0	21201.0	20692.0	11673.0	28770.0	18468.0	15653.0	12540.0	12270.0	
2	9384.0	23298.0	0.0	3668.0	23312.0	20158.0	35009.0	9226.0	33398.0	33129.0	
3	8381.0	20729.0	3286.0	0.0	12004.0	16277.0	39455.0	4619.0	30829.0	30560.0	
4	5240.0	32460.0	22612.0	10585.0	0.0	4932.0	9367.0	27472.0	22751.0	22481.0	
5	6720.0	33129.0	21022.0	16021.0	5279.0	0.0	17505.0	25882.0	23419.0	23150.0	
6	9421.0	21565.0	32303.0	27302.0	9406.0	14276.0	0.0	34895.0	11855.0	11585.0	
7	5852.0	15208.0	8824.0	4730.0	10342.0	25011.0	33934.0	0.0	25308.0	25039.0	
8	12970.0	11713.0	30592.0	30083.0	21075.0	20940.0	10639.0	25043.0	0.0	1380.0	
9	11836.0	14202.0	33081.0	32572.0	12949.0	22452.0	12150.0	27533.0	2484.0	0.0	
;

